code,name,class,nature,parentCode,isDetailed,current,reconcilable,isBank,isCash,requiresThirdParty,requiresCostCenter,flowType,taxProfile,vatRate
191004,TERRENOS  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191006,MATERIALES PROYECTOS PETROLEROS  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191008,CONSTRUCCIONES Y EDIFICACIONES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191012,MAQUINARIA Y EQUIPO  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191016,EQUIPO DE OFICINA  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191020,EQUIPO DE COMPUTACION Y COMUNICACION  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191024,EQUIPO MEDICO CIENTIFICO  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191028,EQUIPO DE HOTELES Y RESTAURANTES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191032,FLOTA Y EQUIPO DE TRANSPORTE  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191040,FLOTA Y EQUIPO AEREO  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191044,FLOTA Y EQUIPO FERREO  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191048,ACUEDUCTOS PLANTAS Y REDES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191052,ARMAMENTO DE VIGILANCIA  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191056,ENVASES Y EMPAQUES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191060,PLANTACI ONES AGRICOLAS Y FORESTALES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191064,VIAS DE COMUNICACION  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191068,MINAS Y CANTERAS  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191072,POZOS ARTESIANOS  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191076,YACIMIENTOS  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
191080,SEMOVIENTES  ,ASSET,D,1910,True,False,False,False,False,False,False,NONE,NA,
1995,DE OTROS ACTIVOS  ,ASSET,D,19,False,False,False,False,False,False,False,NONE,NA,
199505,BIENES DE ARTE Y CULTURA  ,ASSET,D,1995,True,False,False,False,False,False,False,NONE,NA,
199510,BIENES ENTREGADOS EN COMODATO   ,ASSET,D,1995,True,False,False,False,False,False,False,NONE,NA,
199515,BIENES RECIBIDOS EN PAGO  ,ASSET,D,1995,True,False,False,False,False,False,False,NONE,NA,
199520,INVENTARIO DE SEMOVIENTES  ,ASSET,D,1995,True,False,False,False,False,False,False,NONE,IVA_RESPONSABLE,
2,PASIVO  ,LIABILITY,C,,False,False,False,False,False,False,False,NONE,NA,
21,OBLIGACIONES FINANCIERAS  ,LIABILITY,C,2,False,True,False,False,False,False,False,NONE,NA,
2105,BANCOS NACIONALES  ,LIABILITY,C,21,False,True,True,True,False,False,False,NONE,NA,
210505,SOBREGIROS  ,LIABILITY,C,2105,True,True,False,False,False,False,False,NONE,NA,
210510,PAGARES  ,LIABILITY,C,2105,True,True,False,False,False,False,False,AP,NA,
210515,CARTAS DE CREDITO  ,LIABILITY,C,2105,True,True,False,False,False,False,False,NONE,NA,
210520,ACEPTACIONES BANCARIAS  ,LIABILITY,C,2105,True,True,False,False,False,False,False,NONE,NA,
2110,BANCOS DEL EXTERIOR  ,LIABILITY,C,21,False,True,True,True,False,False,False,NONE,NA,
211005,SOBREGIROS  ,LIABILITY,C,2110,True,True,False,False,False,False,False,NONE,NA,
211010,PAGARES  ,LIABILITY,C,2110,True,True,False,False,False,False,False,AP,NA,
211015,CARTAS DE CREDITO  ,LIABILITY,C,2110,True,True,False,False,False,False,False,NONE,NA,
211020,ACEPTACIONES BANCARIAS  ,LIABILITY,C,2110,True,True,False,False,False,False,False,NONE,NA,
2115,CORPORACIONES FINANCIERAS  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
211505,PAGARES  ,LIABILITY,C,2115,True,True,False,False,False,False,False,AP,NA,
211510,ACEPTACIONES FINANCIERAS  ,LIABILITY,C,2115,True,True,False,False,False,False,False,NONE,NA,
211515,CARTAS DE CREDITO  ,LIABILITY,C,2115,True,True,False,False,False,False,False,NONE,NA,
2120,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
212005,PAGARES  ,LIABILITY,C,2120,True,True,False,False,False,False,False,AP,NA,
212010,ACEPTACIONES FINANCIERAS  ,LIABILITY,C,2120,True,True,False,False,False,False,False,NONE,NA,
2125,CORPORACIONES DE AHORRO Y VIVIENDA  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
212505,SOBREGIROS  ,LIABILITY,C,2125,True,True,False,False,False,False,False,NONE,NA,
212510,PAGARES  ,LIABILITY,C,2125,True,True,False,False,False,False,False,AP,NA,
212515,HIPOTECARIAS  ,LIABILITY,C,2125,True,True,False,False,False,False,False,NONE,NA,
2130,ENTIDADES FINANCIERAS DEL EXTERIOR  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
213098,2135  COMPROMISOS DE RECOMPRA DE INVERSIONES ,LIABILITY,C,2130,True,True,False,False,False,False,False,NONE,NA,
213505,ACCIONES  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213510,CUOTAS O PARTES DE INTERES SOCIAL  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213515,BONOS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213520,CEDULAS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213525,CERTIFICADOS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213530,PAPELES COMERCIALES  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213535,TITULOS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213540,ACEPTACIONES BANCARIAS O FINANCIERAS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
213595,OTROS  ,LIABILITY,C,2135,True,True,False,False,False,False,False,NONE,NA,
2140,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
214098,2145  OBLIGACIONES GUBERNAMENTALES  ,LIABILITY,C,2140,True,True,False,False,False,False,False,NONE,NA,
214505,GOBIERNO NACIONAL  ,LIABILITY,C,2145,True,True,False,False,False,False,False,NONE,NA,
214510,ENTIDADES OFICIALES  ,LIABILITY,C,2145,True,True,False,False,False,False,False,NONE,NA,
2195,OTRAS OBLIGACIONES  ,LIABILITY,C,21,False,True,False,False,False,False,False,NONE,NA,
219505,PARTICULARES  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
219510,COMPAÑIAS VINCULADAS  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
219515,CASA MATRIZ  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
219520,SOCIOS O ACCIONISTAS  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
219525,FONDOS Y COOPERATIVAS  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
219530,DIRECTORES  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
219595,OTRAS  ,LIABILITY,C,2195,True,True,False,False,False,False,False,NONE,NA,
22,PROVEEDORES  ,LIABILITY,C,2,False,True,True,False,False,True,False,AP,NA,
2205,NACIONALES  ,LIABILITY,C,22,False,True,False,False,False,False,False,NONE,NA,
220505,PROVEEDORES NACIONALES  ,LIABILITY,C,2205,True,True,True,False,False,True,False,AP,NA,
22050502,PROVEEDORES DEL EXTERIOR  ,LIABILITY,C,2205,True,True,True,False,False,True,False,AP,NA,
220598,2210  DEL EXTERIOR  ,LIABILITY,C,2205,True,True,False,False,False,False,False,NONE,NA,
221098,2215  CUENTAS CORRIENTES COMERCIALES  ,LIABILITY,C,2210,True,True,False,False,False,False,False,NONE,NA,
221598,2220  CASA MATRIZ  ,LIABILITY,C,2215,True,True,False,False,False,False,False,NONE,NA,
222098,2225  COMPAÑIAS VINCULADAS  ,LIABILITY,C,2220,True,True,False,False,False,False,False,NONE,NA,
222598,23  CUENTAS POR PAGAR  ,LIABILITY,C,2225,True,True,True,False,False,True,False,AP,NA,
2305,CUENTAS CORRIENTES COMERCIALES  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
230598,2310  A CASA MATRIZ  ,LIABILITY,C,2305,True,True,False,False,False,False,False,NONE,NA,
231098,2315  A COMPAÑIAS VINCULADAS  ,LIABILITY,C,2310,True,True,False,False,False,False,False,NONE,NA,
231598,2320  A CONTRATISTAS  ,LIABILITY,C,2315,True,True,False,False,False,False,False,NONE,NA,
232098,2330  ORDENES DE COMPRA POR UTILIZAR  ,LIABILITY,C,2320,True,True,False,False,False,False,False,NONE,NA,
233098,2335  COSTOS Y GASTOS POR PAGAR  ,LIABILITY,C,2330,True,True,False,False,False,False,False,AP,NA,
233505,GASTOS FINANCIEROS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233510,GASTOS LEGALES  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233515,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS  ",LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233520,COMISIONES  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233525,HONORARIOS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233530,SERVICIOS TECNICOS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233535,SERVICIOS DE MANTENIMIENTO  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233540,ARRENDAMIENTOS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233545,"TRANSPORTES, FLETES Y ACARREOS  ",LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233550,SERVICIOS PUBLICOS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233555,SEGUROS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233560,GASTOS DE VIAJE  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233565,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233570,SERVICIOS ADUANEROS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
233595,OTROS  ,LIABILITY,C,2335,True,True,False,False,False,False,False,NONE,NA,
2340,INSTALAMENTOS POR PAGAR  ,LIABILITY,C,23,False,True,False,False,False,False,False,AP,NA,
234098,2345  ACREEDORES OFICIALES  ,LIABILITY,C,2340,True,True,False,False,False,True,False,AP,NA,
234598,2350  REGALIAS POR PAGAR  ,LIABILITY,C,2345,True,True,False,False,False,False,False,AP,NA,
235098,2355  DEUDAS CON ACCIONISTAS O SOCIOS  ,LIABILITY,C,2350,True,True,False,False,False,False,False,NONE,NA,
235505,ACCIONISTAS  ,LIABILITY,C,2355,True,True,False,False,False,False,False,NONE,NA,
235510,SOCIOS  ,LIABILITY,C,2355,True,True,False,False,False,False,False,NONE,NA,
2357,DEUDAS CON DIRECTORES   ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
235701,A ,LIABILITY,C,2357,True,True,False,False,False,False,False,NONE,NA,
2360,DIVIDENDOS O PARTICIPACIONES POR PAGAR  ,LIABILITY,C,23,False,True,False,False,False,False,False,AP,NA,
236005,DIVIDENDOS  ,LIABILITY,C,2360,True,True,False,False,False,False,False,NONE,NA,
236010,PARTICIPACIONES  ,LIABILITY,C,2360,True,True,False,False,False,False,False,NONE,NA,
2365,RETENCION EN LA FUENTE  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
236505,SALARIOS Y PAGOS LABORALES  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236515,HONORARIOS  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236520,COMISIONES  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236525,SERVICIOS  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236530,ARRENDAMIENTOS  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236535,RENDIMIENTOS FINANCIEROS  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236540,COMPRAS  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236545,"LOTERIAS, RIFAS, APUESTAS Y SIMILARES  ",LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236550,POR PAGOS AL EXTERIOR  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236555,POR INGRESOS OBTENIDOS EN EL EXTERIOR  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236560,ENAJENACION PROPIEDADES PLANTA Y EQUIPO PERSONAS ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236565,POR IM PUESTO DE TIMBRE  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236570,OTRAS RETENCIONES Y PATRIMONIO  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
236575,AUTORRETENCIONES  ,LIABILITY,C,2365,True,True,False,False,False,False,False,NONE,NA,
2367,IMPUESTO A LAS VENTAS RETENIDO  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
236701,A ,LIABILITY,C,2367,True,True,False,False,False,False,False,NONE,NA,
2368,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
236801,A ,LIABILITY,C,2368,True,True,False,False,False,False,False,NONE,NA,
2370,RETENCIONES Y APORTES DE NOMINA  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
237005,APORTES A ENTIDADES PROMOTORAS DE SALUD  EPS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237006,APORTES A ADMINISTRADORAS DE RIESGOS ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237010,"APORTES AL I.C.B.F., SENA Y CAJAS DE COMPENSACION  ",LIABILITY,C,2370,True,True,False,False,True,False,False,NONE,NA,
237015,APORTES AL F.I.C.  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237025,EMBARGOS JUDICIALES  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237030,LIBRANZAS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237035,SINDICATOS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237040,COOPERATIVAS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,
237045,FONDOS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
237095,OTROS  ,LIABILITY,C,2370,True,True,False,False,False,False,False,NONE,NA,
2375,CUOTAS POR DEVOLVER  ,LIABILITY,C,23,False,True,False,False,False,False,False,NONE,NA,
237598,2380  ACREEDORES VARIOS  ,LIABILITY,C,2375,True,True,False,False,False,True,False,AP,NA,
238005,DEPOSITARIOS  ,LIABILITY,C,2380,True,True,False,False,False,False,False,NONE,NA,
238010,COMISIONISTAS DE BOLSAS  ,LIABILITY,C,2380,True,True,False,False,False,False,False,NONE,NA,
238015,SOCIEDAD ADMINISTRADORA - FONDOS DE INVERSION  ,LIABILITY,C,2380,True,True,False,False,False,False,False,NONE,NA,
238020,REINTEGROS POR PAGAR  ,LIABILITY,C,2380,True,True,False,False,False,False,False,AP,NA,
238025,FONDO DE PERSEVERANCIA  ,LIABILITY,C,2380,True,True,False,False,False,False,False,NONE,NA,
238035,DONACIONES ASIGNADAS POR PAGAR  ,LIABILITY,C,2380,True,True,False,False,False,False,False,AP,NA,
238095,OTROS  ,LIABILITY,C,2380,True,True,False,False,False,False,False,NONE,NA,
24,"IMPUESTOS, GRAVAMENES Y TASAS  ",LIABILITY,C,2,False,True,False,False,False,False,False,NONE,NA,
2404,DE RENTA Y COMPLEMENTARIOS  ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
240405,VIGENCIA FISCAL CORRIENTE  ,LIABILITY,C,2404,True,True,False,False,False,False,False,NONE,NA,
240410,VIGENCIAS FISCALES ANTERIORES  ,LIABILITY,C,2404,True,True,False,False,False,False,False,NONE,NA,
2408,IMPUESTO SOBRE LAS VENTAS POR PAGAR  ,LIABILITY,C,24,False,True,False,False,False,False,False,AP,IVA_RESPONSABLE,
240801,IVA descontable (Compras),LIABILITY,C,2408,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,19
240805,IVA generado por venta,LIABILITY,C,2408,True,True,False,False,False,False,False,NONE,IVA_RESPONSABLE,19
240898,2412  DE INDUSTRIA Y COMERCIO  ,LIABILITY,C,2408,True,True,False,False,False,False,False,NONE,NA,
241205,VIGENCIA FISCAL CORRIENTE  ,LIABILITY,C,2412,True,True,False,False,False,False,False,NONE,NA,
241210,VIGENCIAS FISCALES ANTERIORES  ,LIABILITY,C,2412,True,True,False,False,False,False,False,NONE,NA,
2416,A LA PROPIEDAD RAIZ  ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
241698,2420  DERECHOS SOBRE INSTRUMENTOS PUBLICOS  ,LIABILITY,C,2416,True,True,False,False,False,False,False,NONE,NA,
242098,2424  DE VALORIZACION  ,LIABILITY,C,2420,True,True,False,False,False,False,False,NONE,NA,
242405,VIGENCIA FISCAL CORRIENTE  ,LIABILITY,C,2424,True,True,False,False,False,False,False,NONE,NA,
242410,VIGENCIAS FISCALES ANTERIORES  ,LIABILITY,C,2424,True,True,False,False,False,False,False,NONE,NA,
2428,DE TURISMO  ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
242898,2432  TASA POR UTILIZACION DE PUERTOS  ,LIABILITY,C,2428,True,True,False,False,False,False,False,NONE,NA,
243298,2436  DE VEHICULOS  ,LIABILITY,C,2432,True,True,False,False,False,False,False,NONE,NA,
243605,VIGENCIA FISCAL CORRIENTE  ,LIABILITY,C,2436,True,True,False,False,False,False,False,NONE,NA,
243610,VIGENCIAS FISCALES ANTERIORES  ,LIABILITY,C,2436,True,True,False,False,False,False,False,NONE,NA,
2440,DE ESPECTACULOS PUBLICOS  ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
244098,2444  DE HIDROCARBUROS Y MINAS  ,LIABILITY,C,2440,True,True,False,False,False,False,False,NONE,NA,
244405,DE HIDROCARBUROS  ,LIABILITY,C,2444,True,True,False,False,False,False,False,NONE,NA,
244410,DE MINAS  ,LIABILITY,C,2444,True,True,False,False,False,False,False,NONE,NA,
2448,REGALIAS E IMPUESTOS A LA PEQUEÑA Y MEDIANA ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
244898,2452  A LAS EXPORTACIONES CAFETERAS  ,LIABILITY,C,2448,True,True,False,False,False,False,False,NONE,NA,
245298,2456  A LAS IMPORTACIONES  ,LIABILITY,C,2452,True,True,False,False,False,False,False,NONE,NA,
245698,2460  CUOTAS DE FOMENTO  ,LIABILITY,C,2456,True,True,False,False,False,False,False,NONE,NA,
246098,"2464  DE LICORES, CERVEZAS Y CIGARRILLOS  ",LIABILITY,C,2460,True,True,False,False,False,False,False,NONE,NA,
246405,DE LICORES  ,LIABILITY,C,2464,True,True,False,False,False,False,False,NONE,NA,
246410,DE CERVEZAS  ,LIABILITY,C,2464,True,True,False,False,False,False,False,NONE,NA,
246415,DE CIGARRILLOS  ,LIABILITY,C,2464,True,True,False,False,False,False,False,NONE,NA,
2468,AL SACRIFICIO DE GANADO  ,LIABILITY,C,24,False,True,False,False,False,False,False,NONE,NA,
246898,2472  AL AZAR Y JUEGOS  ,LIABILITY,C,2468,True,True,False,False,False,False,False,NONE,NA,
247298,2476  GRAVAMENES Y REGALIAS POR UTILIZACION DEL SUELO  ,LIABILITY,C,2472,True,True,False,False,False,False,False,NONE,NA,
247698,2495  OTROS  ,LIABILITY,C,2476,True,True,False,False,False,False,False,NONE,NA,
249598,25  OBLIGACIONES LABORALES  ,LIABILITY,C,2495,True,True,False,False,False,False,False,NONE,NA,
2505,SALARIOS POR PAGAR  ,LIABILITY,C,25,False,True,False,False,False,False,False,AP,NA,
250505,NOMINA POR PAGAR  ,LIABILITY,C,2505,True,True,False,False,False,False,False,NONE,NA,
250598,2510  CESANTIAS CONSOLIDADAS  ,LIABILITY,C,2505,True,True,False,False,False,False,False,NONE,NA,
251005,LEY LABORAL ANTERIOR  ,LIABILITY,C,2510,True,True,False,False,False,False,False,NONE,NA,
251010,LEY 50 DE 1990 Y NORMAS POSTERIORES  ,LIABILITY,C,2510,True,True,False,False,False,False,False,NONE,NA,
2515,INTERESES SOBRE CESANTIAS  ,LIABILITY,C,25,False,True,False,False,False,False,False,NONE,NA,
251598,2520  PRIMA DE SERVICIOS  ,LIABILITY,C,2515,True,True,False,False,False,False,False,NONE,NA,
252098,2525  VACACIONES CONSOLIDADAS  ,LIABILITY,C,2520,True,True,False,False,False,False,False,NONE,NA,
252598,2530  PRESTACIONES EXTRALEGALES  ,LIABILITY,C,2525,True,True,False,False,False,False,False,NONE,NA,
253005,PRIMAS  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
253010,AUXILIOS  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
253015,DOTACION Y SUMINISTRO A TRABAJADORES  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
253020,BONIFICACIONES  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
253025,SEGUROS  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
253095,OTRAS  ,LIABILITY,C,2530,True,True,False,False,False,False,False,NONE,NA,
2532,PENSIONES POR PAGAR  ,LIABILITY,C,25,False,True,False,False,False,False,False,AP,NA,
253298,2535  CUOTAS PARTES PENSIONES DE JUBILACION  ,LIABILITY,C,2532,True,True,False,False,False,False,False,NONE,NA,
253598,2540  INDEMNIZACIONES LABORALES  ,LIABILITY,C,2535,True,True,False,False,False,False,False,NONE,NA,
244098,26  PASIVOS ESTIMADOS Y PROVISIONES  ,LIABILITY,C,2440,True,True,False,False,False,False,False,NONE,NA,
2605,PARA COSTOS Y GASTOS  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
260505,INTERESES  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260510,COMISIONES  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260515,HONORARIOS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260520,SERVICIOS TECNICOS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260525,"TRANSPORTES, FLETES Y ACARREOS  ",LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260530,GASTOS DE VIAJE  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260535,SERVICIOS PUBLICOS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260540,REGALIAS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260545,GARANTIAS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260550,MATERIALES Y REPUESTOS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
260595,OTROS  ,LIABILITY,C,2605,True,False,False,False,False,False,False,NONE,NA,
2610,PARA OBLIGACIONES LABORALES  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
261005,CESANTIAS  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261010,INTERESES SOBRE CESANTIAS  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261015,VACACIONES  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261020,PRIMA DE SERVICIOS  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261025,PRESTACIONES EXTRALEGALES  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261030,VIATICOS  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
261095,OTRAS  ,LIABILITY,C,2610,True,False,False,False,False,False,False,NONE,NA,
2615,PARA OBLIGACIONES FISCALES  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
261505,DE RENTA Y COMPLEMENTARIOS  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
261510,DE INDUSTRIA Y COMERCIO  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
261515,TASA POR UTILIZACION DE PUERTOS  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
261520,DE VEHIC ULOS  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
261525,DE HIDROCARBUROS Y MINAS  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
261595,OTROS  ,LIABILITY,C,2615,True,False,False,False,False,False,False,NONE,NA,
2620,PENSIONES DE JUBILACION  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
262005,CALCULO ACTUARIAL PENSIONES DE JUBILACION  ,LIABILITY,C,2620,True,False,False,False,False,False,False,NONE,NA,
2625,PARA OBRAS DE URBANISMO  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
262505,ACUEDUCTO Y ALCANTARILLADO  ,LIABILITY,C,2625,True,False,False,False,False,False,False,NONE,NA,
262510,ENERGIA ELECTRICA  ,LIABILITY,C,2625,True,False,False,False,False,False,False,NONE,NA,
262515,TELEFONOS  ,LIABILITY,C,2625,True,False,False,False,False,False,False,NONE,NA,
262595,OTROS  ,LIABILITY,C,2625,True,False,False,False,False,False,False,NONE,NA,
2630,PARA MANTENIMIENTO Y REPARACIONES  ,LIABILITY,C,26,False,False,False,False,False,False,False,NONE,NA,
263005,TERRENOS  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263010,CONSTRUCCIONES Y EDIFICACIONES  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263015,MAQUINARIA Y EQUIPO  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263020,EQUIPO DE OFICINA  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263025,EQUIPO DE COMPUTACION Y COMUNICACION  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263030,EQUIPO MEDICO - CIENTIFICO  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263035,EQUIPO DE HOTELES Y RESTAURANTES  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263040,FLOTA Y EQUIPO DE TRANSPORTE  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263050,FLOTA Y EQUIPO AEREO  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263055,FLOTA Y EQUIPO FERREO  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
263060,ACUEDUCTOS PLANTAS Y REDES  ,LIABILITY,C,2630,True,False,False,False,False,False,False,NONE,NA,
